recording_id,recording_number,epoch_number,sample_index,native_time_seconds,published_time_seconds,measured_ecg_raw,predicted_ecg_raw,measured_ecg_normalized,predicted_ecg_normalized,difference_scaled
recording_02,2,1,3229,1.6145000,4.8437018,-0.15645630657672882,-0.21299999952316284,0.40685993660876973,0.39350000023841858,-0.002003990455552673
recording_02,2,1,3230,1.6150000,4.8452019,-0.15585604310035706,-0.21199999749660492,0.40722578868127091,0.39400000125169754,-0.0019838681144360047
recording_02,2,1,3231,1.6155000,4.8467019,-0.15526172518730164,-0.210999995470047,0.40758801701728453,0.3945000022649765,-0.0019632022128462045
recording_02,2,1,3232,1.6160000,4.8482020,-0.15467560291290283,-0.20999999344348907,0.40794525022781403,0.39500000327825546,-0.0019417870424337845
recording_02,2,1,3233,1.6165000,4.8497021,-0.15409871935844421,-0.20890000462532043,0.40829685256961606,0.39554999768733978,-0.0019120282323414422
recording_02,2,1,3234,1.6170000,4.8512021,-0.15353187918663025,-0.20800000429153442,0.40864233361218849,0.39599999785423279,-0.0018963503636933554
recording_02,2,1,3235,1.6175000,4.8527022,-0.15297628939151764,-0.2070000022649765,0.40898095770977821,0.39649999886751175,-0.0018721438263399697
recording_02,2,1,3236,1.6180000,4.8542023,-0.15243048965930939,-0.20600000023841858,0.409313614902926,0.39699999988079071,-0.0018470422533202939
recording_02,2,1,3237,1.6185000,4.8557023,-0.15189211070537567,-0.20509999990463257,0.40964174923699914,0.39745000004768372,-0.0018287623783973138
recording_02,2,1,3238,1.6190000,4.8572024,-0.15136004984378815,-0.20409999787807465,0.4099660327834263,0.39795000106096268,-0.0018024047583695439
recording_02,2,1,3239,1.6195000,4.8587024,-0.15083295106887817,-0.20319999754428864,0.41028729200842406,0.39840000122785568,-0.0017830936170852574
recording_02,2,1,3240,1.6200000,4.8602025,-0.15031222999095917,-0.20239999890327454,0.41060466411759056,0.39880000054836273,-0.0017706995353841736
recording_02,2,1,3241,1.6205000,4.8617026,-0.14980225265026093,-0.20149999856948853,0.4109154880713497,0.39925000071525574,-0.0017498231034140943
recording_02,2,1,3242,1.6210000,4.8632026,-0.14930419623851776,-0.20069999992847443,0.41121904638804113,0.39965000003576279,-0.0017353569528417516
recording_02,2,1,3243,1.6215000,4.8647027,-0.14881613850593567,-0.19979999959468842,0.41151651065164191,0.40010000020265579,-0.0017124765673479174
recording_02,2,1,3244,1.6220000,4.8662028,-0.14833585917949677,-0.19910000264644623,0.411809234087056,0.40044999867677689,-0.0017038853115418668
recording_02,2,1,3245,1.6225000,4.8677028,-0.14786157011985779,-0.19830000400543213,0.41209830653984353,0.40084999799728394,-0.0016872462813839388
recording_02,2,1,3246,1.6230000,4.8692029,-0.14739212393760681,-0.19760000705718994,0.41238442732757224,0.40119999647140503,-0.0016776646284250823
recording_02,2,1,3247,1.6235000,4.8707029,-0.14692758023738861,-0.19689999520778656,0.41266756012205691,0.40155000239610672,-0.0016676336588925284
recording_02,2,1,3248,1.6240000,4.8722030,-0.14647004008293152,-0.19619999825954437,0.4129464243547642,0.40190000087022781,-0.0016569635226804573
recording_02,2,1,3249,1.6245000,4.8737031,-0.14602284133434296,-0.19550000131130219,0.41321898564731524,0.40224999934434891,-0.0016453479454449499
recording_02,2,1,3250,1.6250000,4.8752031,-0.1455882340669632,-0.19490000605583191,0.4134838726107134,0.40254999697208405,-0.0016400813457944029
recording_02,2,1,3251,1.6255000,4.8767032,-0.14516566693782806,-0.19429999589920044,0.41374142128067315,0.40285000205039978,-0.0016337128845410054
recording_02,2,1,3252,1.6260000,4.8782033,-0.14475314319133759,-0.19380000233650208,0.41399284865140329,0.40309999883174896,-0.001633927472948149
recording_02,2,1,3253,1.6265000,4.8797033,-0.14434888958930969,-0.1932000070810318,0.41423923548641767,0.4033999964594841,-0.001625885854040035
recording_02,2,1,3254,1.6270000,4.8812034,-0.14394962787628174,-0.19269999861717224,0.41448257983590997,0.40365000069141388,-0.0016248868716744135
recording_02,2,1,3255,1.6275000,4.8827034,-0.14355207979679108,-0.19230000674724579,0.41472487975007372,0.40384999662637711,-0.0016312324685544915
recording_02,2,1,3256,1.6280000,4.8842035,-0.14315569400787354,-0.19179999828338623,0.41496647126462338,0.40410000085830688,-0.0016299705609474746
recording_02,2,1,3257,1.6285000,4.8857036,-0.14276108145713806,-0.19140000641345978,0.4152069820156592,0.40429999679327011,-0.0016360477833583631
recording_02,2,1,3258,1.6290000,4.8872036,-0.14236833155155182,-0.19099999964237213,0.4154463575109032,0.40450000017881393,-0.0016419535998133893
recording_02,2,1,3259,1.6295000,4.8887037,-0.14197662472724915,-0.1906999945640564,0.41568509726290376,0.4046500027179718,-0.0016552641817397934
recording_02,2,1,3260,1.6300000,4.8902038,-0.14158503711223602,-0.19030000269412994,0.41592376435853362,0.40484999865293503,-0.0016610648558397889
recording_02,2,1,3261,1.6305000,4.8917038,-0.14119218289852142,-0.18999999761581421,0.41616320342810192,0.4050000011920929,-0.0016744803354013544
recording_02,2,1,3262,1.6310000,4.8932039,-0.14079470932483673,-0.18979999423027039,0.41640545793203404,0.40510000288486481,-0.0016958182570753848
recording_02,2,1,3263,1.6315000,4.8947039,-0.140389084815979,-0.18950000405311584,0.41665268031531122,0.40524999797344208,-0.0017104023512803711
recording_02,2,1,3264,1.6320000,4.8962040,-0.13997729122638702,-0.18930000066757202,0.41690366266577095,0.40534999966621399,-0.0017330494499335435
recording_02,2,1,3265,1.6325000,4.8977041,-0.13956652581691742,-0.1890999972820282,0.41715401835503363,0.4054500013589859,-0.0017556025494071591
recording_02,2,1,3266,1.6330000,4.8992041,-0.13916158676147461,-0.18899999558925629,0.41740082296417941,0.40550000220537186,-0.0017851231138211326
recording_02,2,1,3267,1.6335000,4.9007042,-0.1387610137462616,-0.18880000710487366,0.41764496653374911,0.40559999644756317,-0.0018067455129278903
recording_02,2,1,3268,1.6340000,4.9022043,-0.13835945725440979,-0.18870000541210175,0.4178897095183769,0.40564999729394913,-0.0018359568336641652
recording_02,2,1,3269,1.6345000,4.9037043,-0.13795372843742371,-0.18860000371932983,0.41813699547597843,0.40569999814033508,-0.0018655496003465027
recording_02,2,1,3270,1.6350000,4.9052044,-0.13754288852214813,-0.18860000371932983,0.41838739657547275,0.40569999814033508,-0.0019031097652706496
recording_02,2,1,3271,1.6355000,4.9067044,-0.13712427020072937,-0.18850000202655792,0.4186425385031538,0.40574999898672104,-0.0019338809274649148
recording_02,2,1,3272,1.6360000,4.9082045,-0.13669566810131073,-0.18850000202655792,0.41890376540187912,0.40574999898672104,-0.0019730649622737126
recording_02,2,1,3273,1.6365000,4.9097046,-0.13625803589820862,-0.18850000202655792,0.41917049602068324,0.40574999898672104,-0.0020130745550943296
recording_02,2,1,3274,1.6370000,4.9112046,-0.13581135869026184,-0.18850000202655792,0.41944273944161253,0.40574999898672104,-0.0020539110682337241
recording_02,2,1,3275,1.6375000,4.9127047,-0.13535341620445251,-0.18850000202655792,0.41972184888957087,0.40574999898672104,-0.0020957774854274747
recording_02,2,1,3276,1.6380000,4.9142048,-0.13488397002220154,-0.18850000202655792,0.42000796967729964,0.40574999898672104,-0.0021386956035867903
recording_02,2,1,3277,1.6385000,4.9157048,-0.13440367579460144,-0.18860000371932983,0.42030070219476007,0.40569999814033508,-0.0021901056081637476
recording_02,2,1,3278,1.6390000,4.9172049,-0.13391223549842834,-0.18860000371932983,0.42060022808287884,0.40569999814033508,-0.0022350344913815629
recording_02,2,1,3279,1.6395000,4.9187049,-0.1334088146686554,-0.18870000541210175,0.42090705593625072,0.40564999729394913,-0.0022885587963452384
recording_02,2,1,3280,1.6400000,4.9202050,-0.13289463520050049,-0.18870000541210175,0.42122044102707629,0.40564999729394913,-0.002335566559969074
recording_02,2,1,3281,1.6405000,4.9217051,-0.13237324357032776,-0.18880000710487366,0.42153822182832784,0.40559999644756317,-0.0023907338071147005
recording_02,2,1,3282,1.6410000,4.9232051,-0.1318473219871521,-0.18889999389648438,0.42185876357166513,0.40555000305175781,-0.0024463140779860974
recording_02,2,1,3283,1.6415000,4.9247052,-0.13131880760192871,-0.18889999389648438,0.42218088559106465,0.40555000305175781,-0.0024946323808960253
recording_02,2,1,3284,1.6420000,4.9262053,-0.13078805804252625,-0.18899999558925629,0.42250436991741441,0.40550000220537186,-0.0025506551568063832
recording_02,2,1,3285,1.6425000,4.9277053,-0.13025465607643127,-0.18899999558925629,0.42282947084801176,0.40550000220537186,-0.0025994202963959849
recording_02,2,1,3286,1.6430000,4.9292054,-0.12972044944763184,-0.1890999972820282,0.42315506220911114,0.4054500013589859,-0.0026557591275187865
recording_02,2,1,3287,1.6435000,4.9307054,-0.12918664515018463,-0.1890999972820282,0.42348040835495948,0.4054500013589859,-0.002704561049396037
recording_02,2,1,3288,1.6440000,4.9322055,-0.12865258753299713,-0.1890999972820282,0.42380590889559555,0.4054500013589859,-0.0027533861304914475
recording_02,2,1,3289,1.6445000,4.9337056,-0.12811841070652008,-0.1890999972820282,0.42413148209260226,0.4054500013589859,-0.0028022221100424544
recording_02,2,1,3290,1.6450000,4.9352056,-0.12758457660675049,-0.1890999972820282,0.42445684640254333,0.4054500013589859,-0.0028510267565336144
recording_02,2,1,3291,1.6455000,4.9367057,-0.12705302238464355,-0.18899999558925629,0.42478082115939514,0.40550000220537186,-0.0028921228431034924
recording_02,2,1,3292,1.6460000,4.9382058,-0.12652650475502014,-0.18889999389648438,0.42510172618458586,0.40555000305175781,-0.0029327584699242069
recording_02,2,1,3293,1.6465000,4.9397058,-0.12600487470626831,-0.18880000710487366,0.42541965229857875,0.40559999644756317,-0.0029729483776523374
recording_02,2,1,3294,1.6470000,4.9412059,-0.12548720836639404,-0.18870000541210175,0.42573516258824662,0.40564999729394913,-0.0030127747941446235
recording_02,2,1,3295,1.6475000,4.9427059,-0.12497437745332718,-0.18850000202655792,0.42604772575387889,0.40574999898672104,-0.0030446590150736779
recording_02,2,1,3296,1.6480000,4.9442060,-0.12446600943803787,-0.18819999694824219,0.42635756884663389,0.40590000152587891,-0.0030686350981132481
recording_02,2,1,3297,1.6485000,4.9457061,-0.12395982444286346,-0.18799999356269836,0.42666608141960088,0.40600000321865082,-0.0030999117301425097
recording_02,2,1,3298,1.6490000,4.9472061,-0.12345500290393829,-0.18760000169277191,0.42697376298532819,0.40619999915361404,-0.0031160645747571212
recording_02,2,1,3299,1.6495000,4.9487062,-0.1229541003704071,-0.18719999492168427,0.42727905597286953,0.40640000253915787,-0.0031318580150567488
recording_02,2,1,3300,1.6500000,4.9502063,-0.1224592998623848,-0.18680000305175781,0.42758062986243678,0.40659999847412109,-0.0031470947082473527
recording_02,2,1,3301,1.6505000,4.9517063,-0.12196891009807587,-0.18629999458789825,0.427879515466289,0.40685000270605087,-0.0031544269140357183
recording_02,2,1,3302,1.6510000,4.9532064,-0.12148310989141464,-0.18580000102519989,0.42817560379987007,0.40709999948740005,-0.0031613406468705028
recording_02,2,1,3303,1.6515000,4.9547064,-0.12100370973348618,-0.18520000576972961,0.42846779139455038,0.40739999711513519,-0.0031601691419122779
recording_02,2,1,3304,1.6520000,4.9562065,-0.12052905559539795,-0.18449999392032623,0.42875708635747312,0.40775000303983688,-0.0031510624976454349
recording_02,2,1,3305,1.6525000,4.9577066,-0.12005748599767685,-0.18369999527931213,0.42904450133680455,0.40815000236034393,-0.0031341748464690927
recording_02,2,1,3306,1.6530000,4.9592066,-0.11958837509155273,-0.18289999663829803,0.42933041777849079,0.40855000168085098,-0.0031170624146459711
recording_02,2,1,3307,1.6535000,4.9607067,-0.11912291496992111,-0.18199999630451202,0.42961410911882497,0.40900000184774399,-0.0030921160906621473
recording_02,2,1,3308,1.6540000,4.9622068,-0.11866205185651779,-0.18109999597072601,0.42989499864786496,0.40945000201463699,-0.0030667494949841944
recording_02,2,1,3309,1.6545000,4.9637068,-0.11820374429225922,-0.18000000715255737,0.4301743306059585,0.40999999642372131,-0.0030261501273355779
recording_02,2,1,3310,1.6550000,4.9652069,-0.11774779111146927,-0.17890000343322754,0.43045222760073115,0.41054999828338623,-0.0029853343976017381
recording_02,2,1,3311,1.6555000,4.9667069,-0.11729433387517929,-0.17779999971389771,0.43072860335274277,0.41110000014305115,-0.0029442904814537428
recording_02,2,1,3312,1.6560000,4.9682070,-0.11684030294418335,-0.17649999260902405,0.43100532876353825,0.41175000369548798,-0.0028882987602075415
recording_02,2,1,3313,1.6565000,4.9697071,-0.11638130992650986,-0.17520000040531158,0.4312850784957632,0.41239999979734421,-0.0028327618047628484
recording_02,2,1,3314,1.6570000,4.9712071,-0.11591519415378571,-0.17380000650882721,0.4315691694461361,0.4130999967455864,-0.0027703759050824559
recording_02,2,1,3315,1.6575000,4.9727072,-0.11544358730316162,-0.17229999601840973,0.43185660713058338,0.41385000199079514,-0.0027009907709682366
recording_02,2,1,3316,1.6580000,4.9742073,-0.1149677112698555,-0.17080000042915344,0.4321466468213056,0.41459999978542328,-0.0026319970553823485
recording_02,2,1,3317,1.6585000,4.9757073,-0.11448729038238525,-0.16920000314712524,0.43243945653615984,0.41539999842643738,-0.0025559187164583691
recording_02,2,1,3318,1.6590000,4.9772074,-0.11400401592254639,-0.16750000417232513,0.43273400546288721,0.41624999791383743,-0.0024726011323574658
recording_02,2,1,3319,1.6595000,4.9787074,-0.11351935565471649,-0.16580000519752502,0.43302939901992371,0.41709999740123749,-0.0023894102428029334
recording_02,2,1,3320,1.6600000,4.9802075,-0.11303254216909409,-0.16390000283718109,0.43332610493265555,0.41804999858140945,-0.0022914159526869148
recording_02,2,1,3321,1.6605000,4.9817076,-0.11254327744245529,-0.16210000216960907,0.43362430484200942,0.41894999891519547,-0.0022011458890220936
recording_02,2,1,3322,1.6610000,4.9832076,-0.11205211281776428,-0.16019999980926514,0.43392366271227106,0.41990000009536743,-0.0021035493925355446
recording_02,2,1,3323,1.6615000,4.9847077,-0.11155983060598373,-0.15819999575614929,0.43422370173600772,0.42090000212192535,-0.0019985549421123543
recording_02,2,1,3324,1.6620000,4.9862078,-0.11106652021408081,-0.15620000660419464,0.43452436742094153,0.42189999669790268,-0.0018936556084558269
recording_02,2,1,3325,1.6625000,4.9877078,-0.11057116091251373,-0.15410000085830688,0.43482628188724631,0.42294999957084656,-0.0017814423474599632
recording_02,2,1,3326,1.6630000,4.9892079,-0.11007538437843323,-0.15199999511241913,0.43512845065084849,0.42400000244379044,-0.0016692672310587074
recording_02,2,1,3327,1.6635000,4.9907079,-0.10958173125982285,-0.14980000257492065,0.435429325222848,0.42509999871253967,-0.0015493989765462484
recording_02,2,1,3328,1.6640000,4.9922080,-0.10908925533294678,-0.14759999513626099,0.43572948231318703,0.42620000243186951,-0.0014294219821976289
recording_02,2,1,3329,1.6645000,4.9937081,-0.10859696567058563,-0.14540000259876251,0.43602952587794691,0.42729999870061874,-0.001309429076599225
recording_02,2,1,3330,1.6650000,4.9952081,-0.10810461640357971,-0.14319999516010284,0.43632960577089208,0.42840000241994858,-0.0011894405026415256
recording_02,2,1,3331,1.6655000,4.9967082,-0.10761147737503052,-0.14090000092983246,0.43663016701229301,0.42954999953508377,-0.0010620251215813863
recording_02,2,1,3332,1.6660000,4.9982083,-0.10711774230003357,-0.13860000669956207,0.43693109153554732,0.43069999665021896,-0.00093466423279925381
recording_02,2,1,3333,1.6665000,4.9997083,-0.10662328451871872,-0.13629999756813049,0.43723245653804893,0.43185000121593475,-0.00080736829831712647
recording_02,2,1,3334,1.6670000,5.0012084,-0.10612812638282776,-0.13410000503063202,0.43753424839672822,0.43294999748468399,-0.0006876376368066345
recording_02,2,1,3335,1.6675000,5.0027084,-0.10563286393880844,-0.13179999589920044,0.43783610382973182,0.43410000205039978,-0.00056041526689980519
recording_02,2,1,3336,1.6680000,5.0042085,-0.10513653606176376,-0.12950000166893005,0.43813860862904841,0.43524999916553497,-0.00043329141952701543
recording_02,2,1,3337,1.6685000,5.0057086,-0.10463692992925644,-0.12720000743865967,0.43844311147855858,0.43639999628067017,-0.00030646727968326178
recording_02,2,1,3338,1.6690000,5.0072086,-0.10413151979446411,-0.125,0.43875115178511614,0.4375,-0.00018767276776742169
recording_02,2,1,3339,1.6695000,5.0087087,-0.10361778736114502,-0.12280000001192093,0.43906426441455165,0.43859999999403954,-6.9639663076817562e-05
recording_02,2,1,3340,1.6700000,5.0102088,-0.10309508442878723,-0.12060000002384186,0.43938284443588066,0.43969999998807907,4.7573332829761723e-05
recording_02,2,1,3341,1.6705000,5.0117088,-0.10256560891866684,-0.11840000003576279,0.43970555224726882,0.44079999998211861,0.00016416716022746858
recording_02,2,1,3342,1.6710000,5.0132089,-0.10203098505735397,-0.11630000174045563,0.44003139790566559,0.44184999912977219,0.00027279018361598962
recording_02,2,1,3343,1.6715000,5.0147089,-0.10149122029542923,-0.11420000344514847,0.44036037687004781,0.44289999827742577,0.0003809432111066935
recording_02,2,1,3344,1.6720000,5.0162090,-0.10094686597585678,-0.11219999939203262,0.44069215310470117,0.44390000030398369,0.00048117707989237809
recording_02,2,1,3345,1.6725000,5.0177091,-0.10039758682250977,-0.11020000278949738,0.44102693095566814,0.44489999860525131,0.0005809601474374759
recording_02,2,1,3346,1.6730000,5.0192091,-0.099842585623264313,-0.10830000042915344,0.4413651963124276,0.44584999978542328,0.00067272052094935193
recording_02,2,1,3347,1.6735000,5.0207092,-0.099280625581741333,-0.10639999806880951,0.44170770298482542,0.44680000096559525,0.00076384469711547327
recording_02,2,1,3348,1.6740000,5.0222093,-0.098710641264915466,-0.10459999740123749,0.44205510033917444,0.44770000129938126,0.00084673514403102164
recording_02,2,1,3349,1.6745000,5.0237093,-0.098135031759738922,-0.10279999673366547,0.44240592616601487,0.44860000163316727,0.00092911132007285899
recording_02,2,1,3350,1.6750000,5.0252094,-0.097555726766586304,-0.10119999945163727,0.44275900434034626,0.44940000027418137,0.00099614939007526548
recording_02,2,1,3351,1.6755000,5.0267094,-0.09697248786687851,-0.099500000476837158,0.44311448017491006,0.45024999976158142,0.0010703279380007036
recording_02,2,1,3352,1.6760000,5.0282095,-0.096383944153785706,-0.097999997437000275,0.44347318921796897,0.45100000128149986,0.0011290218095296345
recording_02,2,1,3353,1.6765000,5.0297096,-0.095786929130554199,-0.096500001847743988,0.44383706140436918,0.45174999907612801,0.0011869406507638235
recording_02,2,1,3354,1.6770000,5.0312096,-0.095180429518222809,-0.095100000500679016,0.44420671431326142,0.45244999974966049,0.0012364928154598609
recording_02,2,1,3355,1.6775000,5.0327097,-0.094565071165561676,-0.093800000846385956,0.44458176649869968,0.45309999957680702,0.0012777349617161011
recording_02,2,1,3356,1.6780000,5.0342098,-0.093941770493984222,-0.092600002884864807,0.44496165941483429,0.4536999985575676,0.0013107508714099963
recording_02,2,1,3357,1.6785000,5.0357098,-0.093313604593276978,-0.091399997472763062,0.44534451761909721,0.45430000126361847,0.0013433225466781883
recording_02,2,1,3358,1.6790000,5.0372099,-0.092683061957359314,-0.090400002896785736,0.44572882440975053,0.45479999855160713,0.0013606761212784895
recording_02,2,1,3359,1.6795000,5.0387099,-0.092050738632678986,-0.089299999177455902,0.44611421650494087,0.45535000041127205,0.0013853675859496761
recording_02,2,1,3360,1.6800000,5.0402100,-0.091415658593177795,-0.088399998843669891,0.4465012887787031,0.45580000057816505,0.0013948067699192934
recording_02,2,1,3361,1.6805000,5.0417101,-0.090775832533836365,-0.087600000202655792,0.44689125368422289,0.4561999998986721,0.0013963119321673823
recording_02,2,1,3362,1.6810000,5.0432101,-0.090130724012851715,-0.086800001561641693,0.44728443817516839,0.45659999921917915,0.001397334156601615
recording_02,2,1,3363,1.6815000,5.0447102,-0.089479915797710419,-0.086099997162818909,0.44768109654883692,0.45695000141859055,0.0013903357304630437
recording_02,2,1,3364,1.6820000,5.0462103,-0.088825099170207977,-0.085400000214576721,0.4480801979929695,0.45729999989271164,0.0013829702849613211
recording_02,2,1,3365,1.6825000,5.0477103,-0.088169537484645844,-0.08489999920129776,0.44847975353941877,0.45755000039935112,0.0013605370289898526
recording_02,2,1,3366,1.6830000,5.0492104,-0.087513603270053864,-0.084299996495246887,0.44887953613702641,0.45785000175237656,0.0013455698423025214
recording_02,2,1,3367,1.6835000,5.0507104,-0.086858518421649933,-0.083899997174739838,0.449278801057993,0.45805000141263008,0.0013156800531955615
recording_02,2,1,3368,1.6840000,5.0522105,-0.086205638945102692,-0.083499997854232788,0.44967672183610202,0.45825000107288361,0.0012859918855172374
recording_02,2,1,3369,1.6845000,5.0537106,-0.085553810000419617,-0.08320000022649765,0.45007400232994449,0.45839999988675117,0.0012488996335210027
recording_02,2,1,3370,1.6850000,5.0552106,-0.084902726113796234,-0.082900002598762512,0.45047082872147021,0.45854999870061874,0.0012118754968722806
recording_02,2,1,3371,1.6855000,5.0567107,-0.084251686930656433,-0.082699999213218689,0.45086762786685691,0.45865000039339066,0.0011673558789800614
recording_02,2,1,3372,1.6860000,5.0582108,-0.083599939942359924,-0.082500003278255463,0.45126485840944452,0.45874999836087227,0.0011227709927141615
recording_02,2,1,3373,1.6865000,5.0597108,-0.082948580384254456,-0.082299999892711639,0.45166185281882743,0.45885000005364418,0.0010782220852225133
recording_02,2,1,3374,1.6870000,5.0612109,-0.082296997308731079,-0.082199998199939728,0.45205898345890533,0.45890000090003014,0.0010261526161687211
recording_02,2,1,3375,1.6875000,5.0627109,-0.081643670797348022,-0.082099996507167816,0.45245717669840441,0.45895000174641609,0.00097392375720175282
recording_02,2,1,3376,1.6880000,5.0642110,-0.080986827611923218,-0.082099996507167816,0.45285751330083851,0.45895000174641609,0.00091387326683663726
recording_02,2,1,3377,1.6885000,5.0657111,-0.080324150621891022,-0.082000002264976501,0.45326140552441263,0.45899999886751175,0.00086078900146486777
recording_02,2,1,3378,1.6890000,5.0672111,-0.079656809568405151,-0.082000002264976501,0.45366814042848952,0.45899999886751175,0.00079977876585333454
recording_02,2,1,3379,1.6895000,5.0687112,-0.078986771404743195,-0.082000002264976501,0.45407651918295294,0.45899999886751175,0.00073852195268382106
recording_02,2,1,3380,1.6900000,5.0702113,-0.078313536942005157,-0.082000002264976501,0.4544868460363552,0.45899999886751175,0.00067697292467348293
recording_02,2,1,3381,1.6905000,5.0717113,-0.07763671875,-0.082000002264976501,0.45489935712190099,0.45899999886751175,0.00061509626184161337
recording_02,2,1,3382,1.6910000,5.0732114,-0.076956987380981445,-0.08190000057220459,0.45531364374750516,0.45904999971389771,0.00056045339495888193
recording_02,2,1,3383,1.6915000,5.0747114,-0.076274164021015167,-0.08190000057220459,0.4557298148977238,0.45904999971389771,0.00049802772242608646
recording_02,2,1,3384,1.6920000,5.0762115,-0.075587071478366852,-0.08190000057220459,0.45614858805421732,0.45904999971389771,0.00043521174895205794
recording_02,2,1,3385,1.6925000,5.0777116,-0.074895858764648438,-0.081799998879432678,0.45656987239652241,0.45910000056028366,0.00037951922456418705
recording_02,2,1,3386,1.6930000,5.0792116,-0.074202388525009155,-0.081799998879432678,0.45699253266884721,0.45910000056028366,0.00031612018371546811
recording_02,2,1,3387,1.6935000,5.0807117,-0.073508664965629578,-0.081699997186660767,0.45741534733595973,0.45915000140666962,0.00026019811060648269
recording_02,2,1,3388,1.6940000,5.0822118,-0.072815544903278351,-0.081600002944469452,0.45783779418019566,0.45919999852776527,0.00020433065213544264
recording_02,2,1,3389,1.6945000,5.0837118,-0.072122640907764435,-0.081399999558925629,0.45826010933475975,0.45930000022053719,0.00015598363286661586
recording_02,2,1,3390,1.6950000,5.0852119,-0.07143007218837738,-0.081200003623962402,0.45868222014328125,0.4593999981880188,0.00010766670671063238
recording_02,2,1,3391,1.6955000,5.0867119,-0.070738106966018677,-0.081000000238418579,0.45910396312892626,0.45949999988079071,5.9405512779667209e-05
recording_02,2,1,3392,1.6960000,5.0882120,-0.070046015083789825,-0.080700002610683441,0.45952578331196509,0.45964999869465828,1.8632307403979032e-05
recording_02,2,1,3393,1.6965000,5.0897121,-0.069353200495243073,-0.080399997532367706,0.45994804397425115,0.45980000123381615,-2.2206411065250897e-05
recording_02,2,1,3394,1.6970000,5.0912121,-0.068660162389278412,-0.080099999904632568,0.46037044086723228,0.45995000004768372,-6.3066122932284302e-05
recording_02,2,1,3395,1.6975000,5.0927122,-0.067968577146530151,-0.079700000584125519,0.46079195226069569,0.46014999970793724,-9.6292882913767697e-05
recording_02,2,1,3396,1.6980000,5.0942123,-0.067280501127243042,-0.079199999570846558,0.46121132483224736,0.46040000021457672,-0.00012169869265059584
recording_02,2,1,3397,1.6985000,5.0957123,-0.066596947610378265,-0.078699998557567596,0.46162794100273641,0.4606500007212162,-0.00014669104222803098
recording_02,2,1,3398,1.6990000,5.0972124,-0.065917357802391052,-0.078199997544288635,0.46204214134890037,0.46090000122785568,-0.00017132101815670319
recording_02,2,1,3399,1.6995000,5.0987124,-0.065240949392318726,-0.077600002288818359,0.46245440267817195,0.46119999885559082,-0.00018816057338716941
recording_02,2,1,3400,1.7000000,5.1002125,-0.064568445086479187,-0.076899997889995575,0.46286428451130379,0.46155000105500221,-0.00019714251844523689
recording_02,2,1,3401,1.7005000,5.1017126,-0.06390012800693512,-0.076200000941753387,0.4632716142894156,0.46189999952912331,-0.00020574221404384417
recording_02,2,1,3402,1.7010000,5.1032126,-0.063235551118850708,-0.075499996542930603,0.46367666447389738,0.4622500017285347,-0.00021399941180440252
recording_02,2,1,3403,1.7015000,5.1047127,-0.062575936317443848,-0.074699997901916504,0.46407869033694971,0.46265000104904175,-0.00021430339318619372
recording_02,2,1,3404,1.7020000,5.1062128,-0.061922106891870499,-0.073799997568130493,0.46447719009551264,0.46310000121593475,-0.00020657833193668261
recording_02,2,1,3405,1.7025000,5.1077128,-0.061274211853742599,-0.072899997234344482,0.46487207292912269,0.46355000138282776,-0.0001983107319442401
recording_02,2,1,3406,1.7030000,5.1092129,-0.060631781816482544,-0.071999996900558472,0.46526362492223949,0.46400000154972076,-0.00018954350587780942
recording_02,2,1,3407,1.7035000,5.1107129,-0.05999409407377243,-0.071000002324581146,0.46565228655411034,0.46449999883770943,-0.00017284315746013689
recording_02,2,1,3408,1.7040000,5.1122130,-0.059362281113862991,-0.070000000298023224,0.46603736758921366,0.46499999985098839,-0.00015560516073379049
recording_02,2,1,3409,1.7045000,5.1137131,-0.058736309409141541,-0.06889999657869339,0.46641888846215379,0.46555000171065331,-0.00013033301272507292
recording_02,2,1,3410,1.7050000,5.1152131,-0.058114830404520035,-0.067800000309944153,0.46679767109812403,0.46609999984502792,-0.00010465068796441656
recording_02,2,1,3411,1.7055000,5.1167132,-0.057497810572385788,-0.066600002348423004,0.46717373593172856,0.4666999988257885,-7.1060565891009617e-05
recording_02,2,1,3412,1.7060000,5.1182133,-0.056885328143835068,-0.06549999862909317,0.46754703528222424,0.46725000068545341,-4.4555189515624313e-05
recording_02,2,1,3413,1.7065000,5.1197133,-0.056277427822351456,-0.064300000667572021,0.46791754190347196,0.46784999966621399,-1.0131335588695056e-05
recording_02,2,1,3414,1.7070000,5.1212134,-0.055673997849225998,-0.063100002706050873,0.46828532391081923,0.46844999864697456,2.47012104233002e-05
recording_02,2,1,3415,1.7075000,5.1227134,-0.055074799805879593,-0.061799999326467514,0.46865052661700751,0.46910000033676624,6.7421057963809591e-05
recording_02,2,1,3416,1.7080000,5.1242135,-0.054480336606502533,-0.060600001364946365,0.4690128435029729,0.46969999931752682,0.00010307337218308788
recording_02,2,1,3417,1.7085000,5.1257136,-0.053891226649284363,-0.059399999678134918,0.4693718976637925,0.47030000016093254,0.00013921537457100563
recording_02,2,1,3418,1.7090000,5.1272136,-0.053307529538869858,-0.058100000023841858,0.46972765277128109,0.47094999998807907,0.00018335208251969715
recording_02,2,1,3419,1.7095000,5.1287137,-0.052728548645973206,-0.056800000369548798,0.47008053341110473,0.4715999998152256,0.0002279199606181309
